,Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Quarter_1,Quarter_2,Quarter_3,Quarter_4
2645,19,0,64.02,3.989,135.0837333,7.658,False,True,False,False
2646,19,0,68.4,3.964,135.2652667,7.658,False,True,False,False
2647,19,0,67.64,3.916,135.4468,7.806,False,False,True,False
2648,19,0,73.2,3.886,135.6283333,7.806,False,False,True,False
2649,19,0,73.7,3.915,135.7837419,7.806,False,False,True,False
2650,19,0,79.37,3.972,135.8738387,7.806,False,False,True,False
2651,19,0,74.86,4.004,135.9639355,7.806,False,False,True,False
2652,19,0,73.84,4.02,136.0540323,7.806,False,False,True,False
2653,19,0,70.92,3.995,136.144129,7.806,False,False,True,False
2654,19,0,71.14,3.942,136.183129,7.806,False,False,True,False
2655,19,0,69.34,3.906,136.2136129,7.806,False,False,True,False
2656,19,0,69.27,3.879,136.2440968,7.806,False,False,True,False
2657,19,1,68.28,3.93,136.2745806,7.806,False,False,True,False
2658,19,0,62.76,3.937,136.3145,7.806,False,False,True,False
2659,19,0,61.32,3.899,136.367,7.806,False,False,True,False
2660,19,0,64.99,3.858,136.4195,7.806,False,False,True,False
2661,19,0,53.1,3.775,136.472,7.866,False,False,False,True
2662,19,0,61.86,3.744,136.5150968,7.866,False,False,False,True
2663,19,0,52.05,3.757,136.5017742,7.866,False,False,False,True
2664,19,0,46.49,3.757,136.4884516,7.866,False,False,False,True
2665,19,0,44.97,3.738,136.475129,7.866,False,False,False,True
2666,19,0,48.22,3.719,136.4618065,7.866,False,False,False,True
2667,19,0,48.21,3.717,136.4666667,7.866,False,False,False,True
2668,19,1,42.75,3.689,136.4788,7.866,False,False,False,True
2669,19,0,45.67,3.666,136.4909333,7.866,False,False,False,True
2670,19,0,40.18,3.627,136.5030667,7.866,False,False,False,True
2671,19,0,37.07,3.611,136.5335161,7.866,False,False,False,True
2672,19,0,36.09,3.587,136.5883871,7.866,False,False,False,True
2673,19,1,31.65,3.566,136.6432581,7.866,False,False,False,True
2674,19,0,31.84,3.585,136.698129,7.943,True,False,False,False
2675,19,0,37.08,3.666,136.753,7.943,True,False,False,False
2676,19,0,23.44,3.705,136.8564194,7.943,True,False,False,False
2677,19,0,32.41,3.737,136.9598387,7.943,True,False,False,False
2678,19,0,36.22,3.796,137.0632581,7.943,True,False,False,False
2679,19,1,32.61,3.826,137.1666774,7.943,True,False,False,False
2680,19,0,30.95,3.874,137.2583103,7.943,True,False,False,False
2681,19,0,33.91,3.917,137.3411034,7.943,True,False,False,False
2682,19,0,34.83,3.983,137.4238966,7.943,True,False,False,False
2683,19,0,38.15,4.021,137.5066897,7.943,True,False,False,False
2684,19,0,48.2,4.021,137.5843871,7.943,True,False,False,False
2685,19,0,56.72,4.054,137.6552903,7.943,True,False,False,False
2686,19,0,43.47,4.098,137.7261935,7.943,True,False,False,False
2687,19,0,40.23,4.143,137.7970968,8.15,False,True,False,False
2688,19,0,44.42,4.187,137.868,8.15,False,True,False,False
2689,19,0,55.2,4.17,137.9230667,8.15,False,True,False,False
2690,19,0,42.45,4.163,137.9781333,8.15,False,True,False,False
2691,19,0,50.76,4.124,138.0332,8.15,False,True,False,False
2692,19,0,55.33,4.055,138.0882667,8.15,False,True,False,False
2693,19,0,58.81,4.029,138.1065806,8.15,False,True,False,False
2694,19,0,67.79,3.979,138.1101935,8.15,False,True,False,False
2695,19,0,68.18,3.915,138.1138065,8.15,False,True,False,False
2696,19,0,60.19,3.871,138.1174194,8.15,False,True,False,False
2697,19,0,68.19,3.786,138.1295333,8.15,False,True,False,False
2698,19,0,75.83,3.722,138.1629,8.15,False,True,False,False
2699,19,0,69.92,3.667,138.1962667,8.15,False,True,False,False
2700,19,0,76.07,3.646,138.2296333,8.193,False,False,True,False
2701,19,0,73.17,3.689,138.263,8.193,False,False,True,False
2702,19,0,76.17,3.732,138.2331935,8.193,False,False,True,False
2703,19,0,74.43,3.82,138.2033871,8.193,False,False,True,False
2704,19,0,73.41,3.819,138.1735806,8.193,False,False,True,False
2705,19,0,74.45,3.863,138.1437742,8.193,False,False,True,False
2706,19,0,69.83,3.963,138.1857097,8.193,False,False,True,False
2707,19,0,66.66,3.997,138.2814516,8.193,False,False,True,False
2708,19,0,71.85,4.026,138.3771935,8.193,False,False,True,False
2709,19,1,72.2,4.076,138.4729355,8.193,False,False,True,False
2710,19,0,65.08,4.088,138.5673,8.193,False,False,True,False
2711,19,0,60.62,4.203,138.6534,8.193,False,False,True,False
2712,19,0,56.81,4.158,138.7395,8.193,False,False,True,False
2713,19,0,59.86,4.151,138.8256,7.992,False,False,False,True
2714,19,0,48.29,4.186,138.9117,7.992,False,False,False,True
2715,19,0,53.44,4.153,138.8336129,7.992,False,False,False,True
2716,19,0,56.49,4.071,138.7281613,7.992,False,False,False,True
2717,20,0,25.92,2.784,204.2471935,8.187,True,False,False,False
2718,20,1,22.12,2.773,204.3857472,8.187,True,False,False,False
2719,20,0,25.43,2.745,204.4321004,8.187,True,False,False,False
2720,20,0,32.32,2.754,204.4630869,8.187,True,False,False,False
2721,20,0,31.75,2.777,204.4940734,8.187,True,False,False,False
2722,20,0,43.82,2.818,204.5250598,8.187,True,False,False,False
2723,20,0,47.32,2.844,204.3782258,8.187,True,False,False,False
2724,20,0,50.49,2.854,204.201755,8.187,True,False,False,False
2725,20,0,51.0,2.85,204.0252842,7.856,False,True,False,False
2726,20,0,65.1,2.869,203.8488134,7.856,False,True,False,False
2727,20,0,55.43,2.899,203.7307486,7.856,False,True,False,False
2728,20,0,50.65,2.902,203.6905586,7.856,False,True,False,False
2729,20,0,54.75,2.921,203.6503685,7.856,False,True,False,False
2730,20,0,66.74,2.966,203.6101784,7.856,False,True,False,False
2731,20,0,55.91,2.982,203.6133915,7.856,False,True,False,False
2732,20,0,60.38,2.958,203.8770235,7.856,False,True,False,False
2733,20,0,70.97,2.899,204.1406556,7.856,False,True,False,False
2734,20,0,72.52,2.847,204.4042877,7.856,False,True,False,False
2735,20,0,67.32,2.809,204.6679198,7.856,False,True,False,False
2736,20,0,72.62,2.78,204.670036,7.856,False,True,False,False
2737,20,0,75.17,2.808,204.5675459,7.856,False,True,False,False
2738,20,0,70.1,2.815,204.4650559,7.527,False,False,True,False
2739,20,0,78.09,2.793,204.3625658,7.527,False,False,True,False
2740,20,0,75.14,2.783,204.3571656,7.527,False,False,True,False
2741,20,0,77.75,2.771,204.4812188,7.527,False,False,True,False
2742,20,0,76.03,2.781,204.605272,7.527,False,False,True,False
2743,20,0,74.57,2.784,204.7293252,7.527,False,False,True,False
2744,20,0,75.98,2.805,204.8533784,7.527,False,False,True,False
2745,20,0,75.34,2.779,204.8217044,7.527,False,False,True,False
2746,20,0,70.51,2.755,204.7900305,7.527,False,False,True,False
2747,20,0,75.5,2.715,204.7583566,7.527,False,False,True,False
2748,20,1,65.02,2.699,204.7266827,7.527,False,False,True,False
2749,20,0,65.28,2.706,204.7513279,7.527,False,False,True,False
2750,20,0,69.37,2.713,204.8182126,7.527,False,False,True,False
2751,20,0,61.08,2.707,204.8850973,7.484,False,False,False,True
2752,20,0,51.5,2.764,204.951982,7.484,False,False,False,True
2753,20,0,59.17,2.868,205.0137637,7.484,False,False,False,True
2754,20,0,50.52,2.917,205.0627881,7.484,False,False,False,True
2755,20,0,57.56,2.921,205.1118126,7.484,False,False,False,True
2756,20,0,42.78,2.917,205.160837,7.484,False,False,False,True
2757,20,0,42.38,2.931,205.2098614,7.484,False,False,False,True
2758,20,0,45.88,3.0,205.0992811,7.484,False,False,False,True
2759,20,1,46.66,3.039,204.9621,7.484,False,False,False,True
2760,20,0,35.47,3.046,204.8249189,7.484,False,False,False,True
2761,20,0,24.27,3.109,204.6877378,7.484,False,False,False,True
2762,20,0,24.07,3.14,204.6321194,7.484,False,False,False,True
2763,20,0,25.17,3.141,204.6376731,7.484,False,False,False,True
2764,20,1,28.85,3.179,204.6432267,7.484,False,False,False,True
2765,20,0,31.43,3.193,204.6487803,7.343,True,False,False,False
2766,20,0,20.39,3.205,204.7026042,7.343,True,False,False,False
2767,20,0,27.43,3.229,205.0460497,7.343,True,False,False,False
2768,20,0,23.21,3.237,205.3894952,7.343,True,False,False,False
2769,20,0,28.58,3.231,205.7329407,7.343,True,False,False,False
2770,20,1,25.38,3.239,206.0763862,7.343,True,False,False,False
2771,20,0,42.95,3.245,206.3694701,7.343,True,False,False,False
2772,20,0,33.2,3.274,206.6424093,7.343,True,False,False,False
2773,20,0,37.33,3.433,206.9153485,7.343,True,False,False,False
2774,20,0,39.53,3.582,207.1882876,7.343,True,False,False,False
2775,20,0,44.8,3.631,207.4283845,7.343,True,False,False,False
2776,20,0,44.83,3.625,207.6553444,7.343,True,False,False,False
2777,20,0,32.43,3.638,207.8823043,7.287,False,True,False,False
2778,20,0,47.09,3.72,208.1092642,7.287,False,True,False,False
2779,20,0,55.0,3.821,208.3172811,7.287,False,True,False,False
2780,20,0,52.56,3.892,208.4779405,7.287,False,True,False,False
2781,20,0,62.97,3.962,208.6386,7.287,False,True,False,False
2782,20,0,53.41,4.046,208.7992595,7.287,False,True,False,False
2783,20,0,62.26,4.066,208.9599189,7.287,False,True,False,False
2784,20,0,59.01,4.062,208.7583165,7.287,False,True,False,False
2785,20,0,69.12,3.985,208.556714,7.287,False,True,False,False
2786,20,0,73.51,3.922,208.3551116,7.287,False,True,False,False
2787,20,0,73.64,3.881,208.1535092,7.287,False,True,False,False
2788,20,0,66.41,3.842,208.1265604,7.287,False,True,False,False
2789,20,0,72.4,3.804,208.2306018,7.287,False,True,False,False
2790,20,0,69.66,3.748,208.3346432,7.274,False,False,True,False
2791,20,0,74.69,3.711,208.4386847,7.274,False,False,True,False
2792,20,0,74.88,3.76,208.5309337,7.274,False,False,True,False
2793,20,0,78.89,3.811,208.5937018,7.274,False,False,True,False
2794,20,0,77.47,3.829,208.6564699,7.274,False,False,True,False
2795,20,0,77.8,3.842,208.719238,7.274,False,False,True,False
2796,20,0,73.52,3.812,208.7820061,7.274,False,False,True,False
2797,20,0,71.25,3.747,208.8424359,7.274,False,False,True,False
2798,20,0,70.15,3.704,208.902476,7.274,False,False,True,False
2799,20,0,70.82,3.703,208.9625161,7.274,False,False,True,False
2800,20,1,68.74,3.738,209.0225562,7.274,False,False,True,False
2801,20,0,64.02,3.742,209.1893892,7.274,False,False,True,False
2802,20,0,62.15,3.711,209.4986126,7.274,False,False,True,False
2803,20,0,63.44,3.645,209.807836,7.274,False,False,True,False
2804,20,0,52.42,3.583,210.1170595,7.082,False,False,False,True
2805,20,0,62.54,3.541,210.4027602,7.082,False,False,False,True
2806,20,0,53.69,3.57,210.5473252,7.082,False,False,False,True
2807,20,0,49.36,3.569,210.6918901,7.082,False,False,False,True
2808,20,0,43.88,3.551,210.8364551,7.082,False,False,False,True
2809,20,0,47.27,3.53,210.9810201,7.082,False,False,False,True
2810,20,0,49.3,3.53,211.1847207,7.082,False,False,False,True
2811,20,1,46.38,3.492,211.4120757,7.082,False,False,False,True
2812,20,0,46.32,3.452,211.6394306,7.082,False,False,False,True
2813,20,0,41.64,3.415,211.8667856,7.082,False,False,False,True
2814,20,0,37.16,3.413,212.0685039,7.082,False,False,False,True
2815,20,0,40.19,3.389,212.2360401,7.082,False,False,False,True
2816,20,1,36.35,3.389,212.4035763,7.082,False,False,False,True
2817,20,0,33.42,3.422,212.5711125,6.961,True,False,False,False
2818,20,0,37.79,3.513,212.7386486,6.961,True,False,False,False
2819,20,0,27.65,3.533,212.8336399,6.961,True,False,False,False
2820,20,0,37.19,3.567,212.9286312,6.961,True,False,False,False
2821,20,0,39.93,3.617,213.0236225,6.961,True,False,False,False
2822,20,1,33.47,3.64,213.1186138,6.961,True,False,False,False
2823,20,0,31.11,3.695,213.2732106,6.961,True,False,False,False
2824,20,0,39.79,3.739,213.4725116,6.961,True,False,False,False
2825,20,0,39.98,3.816,213.6718127,6.961,True,False,False,False
2826,20,0,41.14,3.848,213.8711137,6.961,True,False,False,False
2827,20,0,53.73,3.862,214.0167132,6.961,True,False,False,False
2828,20,0,66.11,3.9,214.0907105,6.961,True,False,False,False
2829,20,0,51.52,3.953,214.1647079,6.961,True,False,False,False
2830,20,0,50.06,3.996,214.2387053,7.139,False,True,False,False
2831,20,0,45.68,4.044,214.3127027,7.139,False,True,False,False
2832,20,0,60.11,4.027,214.3675045,7.139,False,True,False,False
2833,20,0,47.64,4.004,214.4223063,7.139,False,True,False,False
2834,20,0,62.74,3.951,214.4771081,7.139,False,True,False,False
2835,20,0,63.19,3.889,214.5319099,7.139,False,True,False,False
2836,20,0,60.99,3.848,214.5485571,7.139,False,True,False,False
2837,20,0,70.04,3.798,214.5499425,7.139,False,True,False,False
2838,20,0,73.67,3.742,214.5513278,7.139,False,True,False,False
2839,20,0,62.01,3.689,214.5527132,7.139,False,True,False,False
2840,20,0,71.51,3.62,214.5653243,7.139,False,True,False,False
2841,20,0,76.51,3.564,214.606,7.139,False,True,False,False
2842,20,0,74.15,3.506,214.6466757,7.139,False,True,False,False
2843,20,0,79.2,3.475,214.6873514,7.28,False,False,True,False
2844,20,0,78.27,3.523,214.728027,7.28,False,False,True,False
2845,20,0,76.04,3.567,214.7331351,7.28,False,False,True,False
2846,20,0,74.6,3.647,214.7382432,7.28,False,False,True,False
2847,20,0,74.73,3.654,214.7433514,7.28,False,False,True,False
2848,20,0,75.4,3.722,214.7484595,7.28,False,False,True,False
2849,20,0,69.57,3.807,214.825578,7.28,False,False,True,False
2850,20,0,68.27,3.834,214.9567044,7.28,False,False,True,False
2851,20,0,72.66,3.867,215.0878309,7.28,False,False,True,False
2852,20,1,76.36,3.911,215.2189573,7.28,False,False,True,False
2853,20,0,64.84,3.948,215.3583757,7.28,False,False,True,False
2854,20,0,60.94,4.038,215.5475459,7.28,False,False,True,False
2855,20,0,58.65,3.997,215.7367162,7.28,False,False,True,False
2856,20,0,60.77,3.985,215.9258865,7.293,False,False,False,True
2857,20,0,47.2,4.0,216.1150568,7.293,False,False,False,True
2858,20,0,56.26,3.969,216.1464699,7.293,False,False,False,True
2859,20,0,60.04,3.882,216.1515902,7.293,False,False,False,True
2860,21,0,39.05,2.572,210.7526053,8.324,True,False,False,False
2861,21,1,37.77,2.548,210.8979935,8.324,True,False,False,False
2862,21,0,39.75,2.514,210.9451605,8.324,True,False,False,False
2863,21,0,45.31,2.561,210.9759573,8.324,True,False,False,False
2864,21,0,48.61,2.625,211.0067542,8.324,True,False,False,False
2865,21,0,57.1,2.667,211.037551,8.324,True,False,False,False
2866,21,0,54.68,2.72,210.8733316,8.324,True,False,False,False
2867,21,0,51.66,2.732,210.6766095,8.324,True,False,False,False
2868,21,0,64.12,2.719,210.4798874,8.2,False,True,False,False
2869,21,0,65.74,2.77,210.2831653,8.2,False,True,False,False
2870,21,0,67.87,2.808,210.1495463,8.2,False,True,False,False
2871,21,0,64.21,2.795,210.1000648,8.2,False,True,False,False
2872,21,0,66.93,2.78,210.0505833,8.2,False,True,False,False
2873,21,0,70.87,2.835,210.0011018,8.2,False,True,False,False
2874,21,0,73.08,2.854,209.9984585,8.2,False,True,False,False
2875,21,0,74.24,2.826,210.2768443,8.2,False,True,False,False
2876,21,0,80.94,2.759,210.5552301,8.2,False,True,False,False
2877,21,0,82.68,2.705,210.833616,8.2,False,True,False,False
2878,21,0,83.51,2.668,211.1120018,8.2,False,True,False,False
2879,21,0,86.18,2.637,211.1096543,8.2,False,True,False,False
2880,21,0,87.01,2.653,210.9950134,8.2,False,True,False,False
2881,21,0,82.29,2.669,210.8803726,8.099,False,False,True,False
2882,21,0,81.67,2.642,210.7657317,8.099,False,False,True,False
2883,21,0,85.61,2.623,210.7577954,8.099,False,False,True,False
2884,21,0,87.17,2.608,210.8921319,8.099,False,False,True,False
2885,21,0,83.59,2.64,211.0264684,8.099,False,False,True,False
2886,21,0,90.3,2.627,211.1608049,8.099,False,False,True,False
2887,21,0,89.65,2.692,211.2951413,8.099,False,False,True,False
2888,21,0,89.58,2.664,211.2596586,8.099,False,False,True,False
2889,21,0,86.2,2.619,211.2241759,8.099,False,False,True,False
2890,21,0,82.57,2.577,211.1886931,8.099,False,False,True,False
2891,21,1,79.3,2.565,211.1532104,8.099,False,False,True,False
2892,21,0,83.03,2.582,211.1806415,8.099,False,False,True,False
2893,21,0,80.79,2.624,211.2552578,8.099,False,False,True,False
2894,21,0,70.28,2.603,211.3298742,8.163,False,False,False,True
2895,21,0,65.76,2.633,211.4044906,8.163,False,False,False,True
2896,21,0,68.61,2.72,211.4713286,8.163,False,False,False,True
2897,21,0,70.72,2.725,211.5187208,8.163,False,False,False,True
2898,21,0,67.51,2.716,211.5661131,8.163,False,False,False,True
2899,21,0,58.71,2.689,211.6135053,8.163,False,False,False,True
2900,21,0,60.95,2.728,211.6608975,8.163,False,False,False,True
2901,21,0,51.71,2.771,211.5470304,8.163,False,False,False,True
2902,21,1,62.96,2.735,211.4062867,8.163,False,False,False,True
2903,21,0,50.43,2.708,211.265543,8.163,False,False,False,True
2904,21,0,46.35,2.843,211.1247993,8.163,False,False,False,True
2905,21,0,48.63,2.869,211.0645458,8.163,False,False,False,True
2906,21,0,51.29,2.886,211.0646599,8.163,False,False,False,True
2907,21,1,47.19,2.943,211.064774,8.163,False,False,False,True
2908,21,0,44.24,2.976,211.0648881,8.028,True,False,False,False
2909,21,0,34.14,2.983,211.1176713,8.028,True,False,False,False
2910,21,0,42.72,3.016,211.4864691,8.028,True,False,False,False
2911,21,0,44.04,3.01,211.8552668,8.028,True,False,False,False
2912,21,0,36.33,2.989,212.2240646,8.028,True,False,False,False
2913,21,1,34.61,3.022,212.5928624,8.028,True,False,False,False
2914,21,0,59.87,3.045,212.9033115,8.028,True,False,False,False
2915,21,0,61.27,3.065,213.190421,8.028,True,False,False,False
2916,21,0,59.52,3.288,213.4775305,8.028,True,False,False,False
2917,21,0,54.69,3.459,213.7646401,8.028,True,False,False,False
2918,21,0,63.26,3.488,214.0156238,8.028,True,False,False,False
2919,21,0,70.33,3.473,214.2521573,8.028,True,False,False,False
2920,21,0,56.36,3.524,214.4886908,7.931,False,True,False,False
2921,21,0,68.62,3.622,214.7252242,7.931,False,True,False,False
2922,21,0,71.01,3.743,214.9420631,7.931,False,True,False,False
2923,21,0,70.79,3.807,215.1096657,7.931,False,True,False,False
2924,21,0,70.19,3.81,215.2772683,7.931,False,True,False,False
2925,21,0,61.87,3.906,215.4448709,7.931,False,True,False,False
2926,21,0,75.04,3.899,215.6124735,7.931,False,True,False,False
2927,21,0,68.36,3.907,215.3834778,7.931,False,True,False,False
2928,21,0,76.86,3.786,215.1544822,7.931,False,True,False,False
2929,21,0,83.82,3.699,214.9254865,7.931,False,True,False,False
2930,21,0,84.71,3.648,214.6964908,7.931,False,True,False,False
2931,21,0,87.54,3.637,214.6513538,7.931,False,True,False,False
2932,21,0,85.72,3.594,214.7441108,7.931,False,True,False,False
2933,21,0,87.57,3.524,214.8368678,7.852,False,False,True,False
2934,21,0,89.16,3.48,214.9296249,7.852,False,False,True,False
2935,21,0,91.05,3.575,215.0134426,7.852,False,False,True,False
2936,21,0,90.27,3.651,215.0749122,7.852,False,False,True,False
2937,21,0,91.56,3.682,215.1363819,7.852,False,False,True,False
2938,21,0,94.22,3.684,215.1978515,7.852,False,False,True,False
2939,21,0,92.32,3.638,215.2593211,7.852,False,False,True,False
2940,21,0,90.11,3.554,215.3229307,7.852,False,False,True,False
2941,21,0,92.07,3.523,215.386897,7.852,False,False,True,False
2942,21,0,91.94,3.533,215.4508632,7.852,False,False,True,False
2943,21,1,78.87,3.546,215.5148295,7.852,False,False,True,False
2944,21,0,80.62,3.526,215.6944378,7.852,False,False,True,False
2945,21,0,75.68,3.467,216.0282356,7.852,False,False,True,False
2946,21,0,78.91,3.355,216.3620333,7.852,False,False,True,False
2947,21,0,71.64,3.285,216.6958311,7.441,False,False,False,True
2948,21,0,69.79,3.274,217.0048261,7.441,False,False,False,True
2949,21,0,65.16,3.353,217.1650042,7.441,False,False,False,True
2950,21,0,65.46,3.372,217.3251824,7.441,False,False,False,True
2951,21,0,56.01,3.332,217.4853605,7.441,False,False,False,True
2952,21,0,59.8,3.297,217.6455387,7.441,False,False,False,True
2953,21,0,61.9,3.308,217.8670218,7.441,False,False,False,True
2954,21,1,56.43,3.236,218.1130269,7.441,False,False,False,True
2955,21,0,48.72,3.172,218.3590319,7.441,False,False,False,True
2956,21,0,41.44,3.158,218.605037,7.441,False,False,False,True
2957,21,0,50.56,3.159,218.8217928,7.441,False,False,False,True
2958,21,0,46.54,3.112,218.9995495,7.441,False,False,False,True
2959,21,1,45.16,3.129,219.1773063,7.441,False,False,False,True
2960,21,0,48.1,3.157,219.355063,7.057,True,False,False,False
2961,21,0,45.0,3.261,219.5328198,7.057,True,False,False,False
2962,21,0,52.21,3.268,219.6258417,7.057,True,False,False,False
2963,21,0,50.79,3.29,219.7188636,7.057,True,False,False,False
2964,21,0,55.83,3.36,219.8118854,7.057,True,False,False,False
2965,21,1,46.52,3.409,219.9049073,7.057,True,False,False,False
2966,21,0,45.03,3.51,220.0651993,7.057,True,False,False,False
2967,21,0,54.81,3.555,220.275944,7.057,True,False,False,False
2968,21,0,59.3,3.63,220.4866886,7.057,True,False,False,False
2969,21,0,57.16,3.669,220.6974332,7.057,True,False,False,False
2970,21,0,63.39,3.734,220.8498468,7.057,True,False,False,False
2971,21,0,62.96,3.787,220.9244858,7.057,True,False,False,False
2972,21,0,67.87,3.845,220.9991248,7.057,True,False,False,False
2973,21,0,69.02,3.891,221.0737638,6.891,False,True,False,False
2974,21,0,69.03,3.891,221.1484028,6.891,False,True,False,False
2975,21,0,66.97,3.877,221.2021074,6.891,False,True,False,False
2976,21,0,69.21,3.814,221.255812,6.891,False,True,False,False
2977,21,0,77.53,3.749,221.3095166,6.891,False,True,False,False
2978,21,0,74.14,3.688,221.3632212,6.891,False,True,False,False
2979,21,0,72.42,3.63,221.380331,6.891,False,True,False,False
2980,21,0,79.49,3.561,221.3828029,6.891,False,True,False,False
2981,21,0,79.24,3.501,221.3852748,6.891,False,True,False,False
2982,21,0,79.47,3.452,221.3877467,6.891,False,True,False,False
2983,21,0,81.51,3.393,221.4009901,6.891,False,True,False,False
2984,21,0,81.78,3.346,221.4411622,6.891,False,True,False,False
2985,21,0,88.05,3.286,221.4813343,6.891,False,True,False,False
2986,21,0,85.26,3.227,221.5215064,6.565,False,False,True,False
2987,21,0,82.51,3.256,221.5616784,6.565,False,False,True,False
2988,21,0,84.25,3.311,221.5701123,6.565,False,False,True,False
2989,21,0,88.09,3.407,221.5785461,6.565,False,False,True,False
2990,21,0,91.57,3.417,221.5869799,6.565,False,False,True,False
2991,21,0,89.57,3.494,221.5954138,6.565,False,False,True,False
2992,21,0,85.55,3.571,221.6751459,6.565,False,False,True,False
2993,21,0,77.72,3.62,221.8083518,6.565,False,False,True,False
2994,21,0,83.58,3.638,221.9415576,6.565,False,False,True,False
2995,21,1,88.4,3.73,222.0747635,6.565,False,False,True,False
2996,21,0,76.1,3.717,222.2174395,6.565,False,False,True,False
2997,21,0,71.54,3.721,222.4169362,6.565,False,False,True,False
2998,21,0,80.38,3.666,222.6164329,6.565,False,False,True,False
2999,21,0,70.28,3.617,222.8159296,6.17,False,False,False,True
3000,21,0,61.53,3.601,223.0154263,6.17,False,False,False,True
3001,21,0,68.52,3.594,223.0598077,6.17,False,False,False,True
3002,21,0,70.5,3.506,223.0783366,6.17,False,False,False,True
3003,22,0,24.36,2.788,135.3524608,8.283,True,False,False,False
3004,22,1,28.14,2.771,135.4113076,8.283,True,False,False,False
3005,22,0,31.96,2.747,135.4657781,8.283,True,False,False,False
3006,22,0,35.98,2.753,135.5195191,8.283,True,False,False,False
3007,22,0,36.82,2.766,135.5732602,8.283,True,False,False,False
3008,22,0,43.43,2.805,135.6270013,8.283,True,False,False,False
3009,22,0,46.03,2.834,135.6682247,8.283,True,False,False,False
3010,22,0,48.56,2.831,135.7073618,8.283,True,False,False,False
3011,22,0,44.96,2.826,135.7464988,8.348,False,True,False,False
3012,22,0,57.06,2.849,135.7856359,8.348,False,True,False,False
3013,22,0,51.14,2.885,135.82725,8.348,False,True,False,False
3014,22,0,51.04,2.895,135.8721667,8.348,False,True,False,False
3015,22,0,50.96,2.935,135.9170833,8.348,False,True,False,False
3016,22,0,63.81,2.981,135.962,8.348,False,True,False,False
3017,22,0,50.99,2.983,136.010394,8.348,False,True,False,False
3018,22,0,59.99,2.961,136.0796521,8.348,False,True,False,False
3019,22,0,65.64,2.906,136.1489101,8.348,False,True,False,False
3020,22,0,69.49,2.857,136.2181682,8.348,False,True,False,False
3021,22,0,65.01,2.83,136.2874263,8.348,False,True,False,False
3022,22,0,67.13,2.805,136.3243393,8.348,False,True,False,False
3023,22,0,74.37,2.81,136.3483143,8.348,False,True,False,False
3024,22,0,72.88,2.815,136.3722893,8.433,False,False,True,False
3025,22,0,79.22,2.806,136.3962643,8.433,False,False,True,False
3026,22,0,76.3,2.796,136.4179827,8.433,False,False,True,False
3027,22,0,76.91,2.784,136.4366924,8.433,False,False,True,False
3028,22,0,76.35,2.792,136.4554021,8.433,False,False,True,False
3029,22,0,74.37,2.792,136.4741118,8.433,False,False,True,False
3030,22,0,74.75,2.81,136.4928214,8.433,False,False,True,False
3031,22,0,73.21,2.796,136.5249182,8.433,False,False,True,False
3032,22,0,68.99,2.77,136.557015,8.433,False,False,True,False
3033,22,0,75.85,2.735,136.5891118,8.433,False,False,True,False
3034,22,1,68.6,2.717,136.6212085,8.433,False,False,True,False
3035,22,0,62.49,2.716,136.6338071,8.433,False,False,True,False
3036,22,0,65.14,2.718,136.6317821,8.433,False,False,True,False
3037,22,0,69.31,2.717,136.6297571,8.572,False,False,False,True
3038,22,0,56.32,2.776,136.6277321,8.572,False,False,False,True
3039,22,0,55.23,2.878,136.6401935,8.572,False,False,False,True
3040,22,0,50.24,2.919,136.688871,8.572,False,False,False,True
3041,22,0,57.73,2.938,136.7375484,8.572,False,False,False,True
3042,22,0,44.34,2.938,136.7862258,8.572,False,False,False,True
3043,22,0,44.42,2.961,136.8349032,8.572,False,False,False,True
3044,22,0,48.62,3.03,136.7715714,8.572,False,False,False,True
3045,22,1,44.61,3.07,136.6895714,8.572,False,False,False,True
3046,22,0,39.42,3.065,136.6075714,8.572,False,False,False,True
3047,22,0,28.43,3.132,136.5255714,8.572,False,False,False,True
3048,22,0,30.46,3.139,136.5292811,8.572,False,False,False,True
3049,22,0,29.76,3.15,136.597273,8.572,False,False,False,True
3050,22,1,28.49,3.177,136.665265,8.572,False,False,False,True
3051,22,0,32.56,3.193,136.7332569,8.458,True,False,False,False
3052,22,0,24.76,3.215,136.803477,8.458,True,False,False,False
3053,22,0,26.8,3.232,136.8870657,8.458,True,False,False,False
3054,22,0,20.61,3.243,136.9706544,8.458,True,False,False,False
3055,22,0,26.39,3.24,137.0542431,8.458,True,False,False,False
3056,22,1,28.89,3.255,137.1378318,8.458,True,False,False,False
3057,22,0,35.34,3.263,137.2511849,8.458,True,False,False,False
3058,22,0,30.23,3.281,137.3764439,8.458,True,False,False,False
3059,22,0,33.52,3.437,137.5017028,8.458,True,False,False,False
3060,22,0,41.42,3.6,137.6269617,8.458,True,False,False,False
3061,22,0,43.38,3.634,137.7398929,8.458,True,False,False,False
3062,22,0,38.77,3.624,137.8478929,8.458,True,False,False,False
3063,22,0,36.04,3.638,137.9558929,8.252,False,True,False,False
3064,22,0,44.42,3.72,138.0638929,8.252,False,True,False,False
3065,22,0,48.88,3.823,138.1646952,8.252,False,True,False,False
3066,22,0,47.76,3.919,138.2475036,8.252,False,True,False,False
3067,22,0,57.2,3.988,138.3303119,8.252,False,True,False,False
3068,22,0,53.63,4.078,138.4131202,8.252,False,True,False,False
