,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Quarter,TemperatureBand,CPIBand,UnemploymentBand,Fuel_PriceBand
2986,21,2012-07-06,693013.59,0,85.26,3.227,221.5215064,6.565,3,4,4,1,2
2987,21,2012-07-13,668132.36,0,82.51,3.256,221.5616784,6.565,3,4,4,1,2
2988,21,2012-07-20,691200.33,0,84.25,3.311,221.5701123,6.565,3,4,4,1,2
2989,21,2012-07-27,677789.14,0,88.09,3.407,221.5785461,6.565,3,4,4,1,2
2990,21,2012-08-03,693785.85,0,91.57,3.417,221.5869799,6.565,3,4,4,1,2
2991,21,2012-08-10,700272.01,0,89.57,3.494,221.5954138,6.565,3,4,4,1,3
2992,21,2012-08-17,751963.81,0,85.55,3.571,221.6751459,6.565,3,4,4,1,3
2993,21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,3,4,4,1,3
2994,21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,3,4,4,1,3
2995,21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,3,4,4,1,3
2996,21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,3,4,4,1,3
2997,21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,3,3,4,1,3
2998,21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,3,4,4,1,3
2999,21,2012-10-05,651768.91,0,70.28,3.617,222.8159296,6.17,4,3,4,1,3
3000,21,2012-10-12,653043.44,0,61.53,3.601,223.0154263,6.17,4,2,4,1,3
3001,21,2012-10-19,641368.14,0,68.52,3.594,223.0598077,6.17,4,3,4,1,3
3002,21,2012-10-26,675202.87,0,70.5,3.506,223.0783366,6.17,4,3,4,1,3
3003,22,2010-02-05,1033017.37,0,24.36,2.788,135.3524608,8.283,1,1,2,3,1
3004,22,2010-02-12,1022571.25,1,28.14,2.771,135.4113076,8.283,1,1,2,3,1
3005,22,2010-02-19,988467.61,0,31.96,2.747,135.4657781,8.283,1,1,2,3,1
3006,22,2010-02-26,899761.48,0,35.98,2.753,135.5195191,8.283,1,1,2,3,1
3007,22,2010-03-05,1009201.24,0,36.82,2.766,135.5732602,8.283,1,1,2,3,1
3008,22,2010-03-12,967187.37,0,43.43,2.805,135.6270013,8.283,1,1,2,3,1
3009,22,2010-03-19,966145.09,0,46.03,2.834,135.6682247,8.283,1,1,2,3,1
3010,22,2010-03-26,1012075.12,0,48.56,2.831,135.7073618,8.283,1,2,2,3,1
3011,22,2010-04-02,1177340.99,0,44.96,2.826,135.7464988,8.348,2,1,2,3,1
3012,22,2010-04-09,1033171.07,0,57.06,2.849,135.7856359,8.348,2,2,2,3,1
3013,22,2010-04-16,1000968.67,0,51.14,2.885,135.82725,8.348,2,2,2,3,1
3014,22,2010-04-23,969594.47,0,51.04,2.895,135.8721667,8.348,2,2,2,3,1
3015,22,2010-04-30,977683.06,0,50.96,2.935,135.9170833,8.348,2,2,2,3,2
3016,22,2010-05-07,1052973.28,0,63.81,2.981,135.962,8.348,2,3,2,3,2
3017,22,2010-05-14,973585.33,0,50.99,2.983,136.010394,8.348,2,2,2,3,2
3018,22,2010-05-21,979977.89,0,59.99,2.961,136.0796521,8.348,2,2,2,3,2
3019,22,2010-05-28,1103740.4,0,65.64,2.906,136.1489101,8.348,2,3,2,3,1
3020,22,2010-06-04,1095539.13,0,69.49,2.857,136.2181682,8.348,2,3,2,3,1
3021,22,2010-06-11,1061196.47,0,65.01,2.83,136.2874263,8.348,2,3,2,3,1
3022,22,2010-06-18,1052895.25,0,67.13,2.805,136.3243393,8.348,2,3,2,3,1
3023,22,2010-06-25,1095020.33,0,74.37,2.81,136.3483143,8.348,2,3,2,3,1
3024,22,2010-07-02,1120259.71,0,72.88,2.815,136.3722893,8.433,3,3,2,3,1
3025,22,2010-07-09,1092654.26,0,79.22,2.806,136.3962643,8.433,3,4,2,3,1
3026,22,2010-07-16,988392.99,0,76.3,2.796,136.4179827,8.433,3,4,2,3,1
3027,22,2010-07-23,974123.2,0,76.91,2.784,136.4366924,8.433,3,4,2,3,1
3028,22,2010-07-30,970773.64,0,76.35,2.792,136.4554021,8.433,3,4,2,3,1
3029,22,2010-08-06,1010326.14,0,74.37,2.792,136.4741118,8.433,3,3,2,3,1
3030,22,2010-08-13,993097.43,0,74.75,2.81,136.4928214,8.433,3,3,2,3,1
3031,22,2010-08-20,1017045.44,0,73.21,2.796,136.5249182,8.433,3,3,2,3,1
3032,22,2010-08-27,1081420.96,0,68.99,2.77,136.557015,8.433,3,3,2,3,1
3033,22,2010-09-03,1074535.88,0,75.85,2.735,136.5891118,8.433,3,4,2,3,1
3034,22,2010-09-10,924174.4,1,68.6,2.717,136.6212085,8.433,3,3,2,3,1
3035,22,2010-09-17,918285.97,0,62.49,2.716,136.6338071,8.433,3,2,2,3,1
3036,22,2010-09-24,902779.25,0,65.14,2.718,136.6317821,8.433,3,3,2,3,1
3037,22,2010-10-01,905987.17,0,69.31,2.717,136.6297571,8.572,4,3,2,3,1
3038,22,2010-10-08,1015051.62,0,56.32,2.776,136.6277321,8.572,4,2,2,3,1
3039,22,2010-10-15,954401.46,0,55.23,2.878,136.6401935,8.572,4,2,2,3,1
3040,22,2010-10-22,960998.52,0,50.24,2.919,136.688871,8.572,4,2,2,3,1
3041,22,2010-10-29,1025766.27,0,57.73,2.938,136.7375484,8.572,4,2,2,3,2
3042,22,2010-11-05,1006888.16,0,44.34,2.938,136.7862258,8.572,4,1,2,3,2
3043,22,2010-11-12,1043698.64,0,44.42,2.961,136.8349032,8.572,4,1,2,3,2
3044,22,2010-11-19,985896.44,0,48.62,3.03,136.7715714,8.572,4,2,2,3,2
3045,22,2010-11-26,1564502.26,1,44.61,3.07,136.6895714,8.572,4,1,2,3,2
3046,22,2010-12-03,1230514.58,0,39.42,3.065,136.6075714,8.572,4,1,2,3,2
3047,22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572,4,1,2,3,2
3048,22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572,4,1,2,3,2
3049,22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572,4,1,2,3,2
3050,22,2010-12-31,774262.28,1,28.49,3.177,136.665265,8.572,4,1,2,3,2
3051,22,2011-01-07,873954.7,0,32.56,3.193,136.7332569,8.458,1,1,2,3,2
3052,22,2011-01-14,807535.52,0,24.76,3.215,136.803477,8.458,1,1,2,3,2
3053,22,2011-01-21,855001.02,0,26.8,3.232,136.8870657,8.458,1,1,2,3,2
3054,22,2011-01-28,799369.15,0,20.61,3.243,136.9706544,8.458,1,1,2,3,2
3055,22,2011-02-04,946060.98,0,26.39,3.24,137.0542431,8.458,1,1,2,3,2
3056,22,2011-02-11,1009206.33,1,28.89,3.255,137.1378318,8.458,1,1,2,3,2
3057,22,2011-02-18,975964.86,0,35.34,3.263,137.2511849,8.458,1,1,2,3,2
3058,22,2011-02-25,911245.43,0,30.23,3.281,137.3764439,8.458,1,1,2,3,2
3059,22,2011-03-04,997353.15,0,33.52,3.437,137.5017028,8.458,1,1,2,3,2
3060,22,2011-03-11,944587.23,0,41.42,3.6,137.6269617,8.458,1,1,2,3,3
3061,22,2011-03-18,926427.12,0,43.38,3.634,137.7398929,8.458,1,1,2,3,3
3062,22,2011-03-25,933528.39,0,38.77,3.624,137.8478929,8.458,1,1,2,3,3
3063,22,2011-04-01,951588.37,0,36.04,3.638,137.9558929,8.252,2,1,2,3,3
3064,22,2011-04-08,969046.69,0,44.42,3.72,138.0638929,8.252,2,1,2,3,3
3065,22,2011-04-15,1008557.04,0,48.88,3.823,138.1646952,8.252,2,2,2,3,4
3066,22,2011-04-22,1152781.9,0,47.76,3.919,138.2475036,8.252,2,2,2,3,4
3067,22,2011-04-29,926133.8,0,57.2,3.988,138.3303119,8.252,2,2,2,3,4
3068,22,2011-05-06,1032076.06,0,53.63,4.078,138.4131202,8.252,2,2,2,3,4
3069,22,2011-05-13,1001558.74,0,57.71,4.095,138.4959286,8.252,2,2,2,3,4
3070,22,2011-05-20,970307.83,0,58.56,4.101,138.587106,8.252,2,2,2,3,4
3071,22,2011-05-27,1021568.34,0,62.59,4.034,138.6782834,8.252,2,2,2,3,4
3072,22,2011-06-03,1125169.92,0,70.09,3.973,138.7694608,8.252,2,3,2,3,4
3073,22,2011-06-10,1060868.49,0,69.53,3.924,138.8606382,8.252,2,3,2,3,4
3074,22,2011-06-17,1042454.61,0,63.97,3.873,139.0028333,8.252,2,3,2,3,4
3075,22,2011-06-24,1012584.2,0,68.53,3.851,139.1832917,8.252,2,3,2,3,4
3076,22,2011-07-01,1077491.68,0,70.8,3.815,139.36375,8.023,3,3,2,3,4
3077,22,2011-07-08,1017050.65,0,74.22,3.784,139.5442083,8.023,3,3,2,3,4
3078,22,2011-07-15,961953.57,0,75.2,3.827,139.7006325,8.023,3,4,2,3,4
3079,22,2011-07-22,964683.8,0,77.79,3.882,139.7969712,8.023,3,4,2,3,4
3080,22,2011-07-29,944958.69,0,75.32,3.898,139.8933099,8.023,3,4,2,3,4
3081,22,2011-08-05,983232.96,0,75.33,3.903,139.9896486,8.023,3,4,2,3,4
3082,22,2011-08-12,991779.2,0,74.69,3.88,140.0859873,8.023,3,3,2,3,4
3083,22,2011-08-19,973004.91,0,71.3,3.82,140.1289205,8.023,3,3,2,3,4
3084,22,2011-08-26,1181815.31,0,72.22,3.796,140.1629528,8.023,3,3,2,3,4
3085,22,2011-09-02,912762.76,0,69.16,3.784,140.196985,8.023,3,3,2,3,4
3086,22,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023,3,3,2,3,4
3087,22,2011-09-16,937420.65,0,68.08,3.809,140.2735,8.023,3,3,2,3,4
3088,22,2011-09-23,899834.75,0,62.36,3.758,140.32725,8.023,3,2,2,3,4
3089,22,2011-09-30,953314.16,0,69.78,3.684,140.381,8.023,3,3,2,3,3
3090,22,2011-10-07,993436.67,0,56.44,3.633,140.43475,7.706,4,2,2,2,3
3091,22,2011-10-14,944337.32,0,62.63,3.583,140.4784194,7.706,4,2,2,2,3
3092,22,2011-10-21,981567.22,0,59.3,3.618,140.4616048,7.706,4,2,2,2,3
3093,22,2011-10-28,1099351.68,0,49.31,3.604,140.4447903,7.706,4,2,2,2,3
3094,22,2011-11-04,1106575.59,0,42.81,3.586,140.4279758,7.706,4,1,2,2,3
3095,22,2011-11-11,1051740.29,0,47.8,3.57,140.4111613,7.706,4,2,2,2,3
3096,22,2011-11-18,1007579.44,0,50.62,3.571,140.4127857,7.706,4,2,2,2,3
3097,22,2011-11-25,1535857.49,1,46.28,3.536,140.4217857,7.706,4,1,2,2,3
3098,22,2011-12-02,1167621.14,0,49.11,3.501,140.4307857,7.706,4,2,2,2,3
3099,22,2011-12-09,1308967.44,0,45.35,3.47,140.4397857,7.706,4,1,2,2,3
3100,22,2011-12-16,1453153.33,0,39.11,3.445,140.4700795,7.706,4,1,2,2,2
3101,22,2011-12-23,1863195.68,0,39.83,3.413,140.528765,7.706,4,1,2,2,2
3102,22,2011-12-30,982661.14,1,36.28,3.402,140.5874505,7.706,4,1,2,2,2
3103,22,2012-01-06,895358.2,0,34.61,3.439,140.6461359,7.503,1,1,2,2,2
3104,22,2012-01-13,855437.57,0,39.0,3.523,140.7048214,7.503,1,1,2,2,3
3105,22,2012-01-20,897027.44,0,29.16,3.542,140.8086118,7.503,1,1,2,2,3
3106,22,2012-01-27,786459.23,0,35.68,3.568,140.9124021,7.503,1,1,2,2,3
3107,22,2012-02-03,958487.75,0,40.58,3.633,141.0161924,7.503,1,1,2,2,3
3108,22,2012-02-10,1034448.07,1,35.68,3.655,141.1199827,7.503,1,1,2,2,3
3109,22,2012-02-17,1004749.41,0,36.25,3.703,141.2140357,7.503,1,1,2,2,3
3110,22,2012-02-24,912958.95,0,39.0,3.751,141.3007857,7.503,1,1,2,2,4
3111,22,2012-03-02,974866.65,0,37.47,3.827,141.3875357,7.503,1,1,2,2,4
3112,22,2012-03-09,991127.01,0,41.72,3.876,141.4742857,7.503,1,1,2,2,4
3113,22,2012-03-16,966780.01,0,46.06,3.867,141.55478,7.503,1,1,2,2,4
3114,22,2012-03-23,992774.4,0,54.68,3.889,141.6269332,7.503,1,2,2,2,4
3115,22,2012-03-30,965769.93,0,46.4,3.921,141.6990864,7.503,1,1,2,2,4
3116,22,2012-04-06,1197489.66,0,46.38,3.957,141.7712396,7.671,2,1,2,2,4
3117,22,2012-04-13,939118.24,0,49.89,4.025,141.8433929,7.671,2,2,2,2,4
3118,22,2012-04-20,1000342.87,0,58.81,4.046,141.9015262,7.671,2,2,2,2,4
3119,22,2012-04-27,922539.94,0,51.42,4.023,141.9596595,7.671,2,2,2,2,4
3120,22,2012-05-04,1005083.31,0,50.75,3.991,142.0177929,7.671,2,2,2,2,4
3121,22,2012-05-11,997868.63,0,56.72,3.947,142.0759262,7.671,2,2,2,2,4
3122,22,2012-05-18,986612.02,0,61.9,3.899,142.0970115,7.671,2,2,2,2,4
3123,22,2012-05-25,1047297.38,0,62.39,3.85,142.1032776,7.671,2,2,2,2,4
3124,22,2012-06-01,1102857.37,0,70.01,3.798,142.1095438,7.671,2,3,2,2,4
3125,22,2012-06-08,1061134.37,0,61.71,3.746,142.1158099,7.671,2,2,2,2,4
3126,22,2012-06-15,1061219.19,0,66.56,3.683,142.1292548,7.671,2,3,2,2,3
3127,22,2012-06-22,1112449.3,0,70.61,3.629,142.1606464,7.671,2,3,2,2,3
3128,22,2012-06-29,1053881.78,0,70.99,3.577,142.1920381,7.671,2,3,2,2,3
3129,22,2012-07-06,1097786.14,0,77.41,3.538,142.2234298,7.753,3,4,2,2,3
3130,22,2012-07-13,971361.38,0,75.81,3.561,142.2548214,7.753,3,4,2,2,3
3131,22,2012-07-20,991969.37,0,76.57,3.61,142.2337569,7.753,3,4,2,2,3
3132,22,2012-07-27,925731.21,0,73.52,3.701,142.2126924,7.753,3,3,2,2,3
3133,22,2012-08-03,1007257.83,0,72.99,3.698,142.1916279,7.753,3,3,2,2,3
3134,22,2012-08-10,973812.79,0,76.74,3.772,142.1705634,7.753,3,4,2,2,4
3135,22,2012-08-17,981273.26,0,74.92,3.84,142.2157385,7.753,3,3,2,2,4
3136,22,2012-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,3,3,2,2,4
3137,22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,3,3,2,2,4
3138,22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,3,3,2,2,4
3139,22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,3,3,2,2,4
3140,22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,3,3,2,2,4
3141,22,2012-09-28,976479.51,0,62.17,4.018,142.76575,7.753,3,2,2,2,4
3142,22,2012-10-05,1009887.36,0,62.09,4.027,142.8516833,7.543,4,2,2,2,4
3143,22,2012-10-12,1004039.84,0,54.18,4.029,142.9376167,7.543,4,2,2,2,4
3144,22,2012-10-19,978027.95,0,55.28,4.0,142.8633629,7.543,4,2,2,2,4
3145,22,2012-10-26,1094422.69,0,57.58,3.917,142.7624113,7.543,4,2,2,2,4
3146,23,2010-02-05,1364721.58,0,15.25,2.788,131.5279032,5.892,1,1,1,1,1
3147,23,2010-02-12,1380892.08,1,18.75,2.771,131.5866129,5.892,1,1,1,1,1
3148,23,2010-02-19,1319588.04,0,26.7,2.747,131.637,5.892,1,1,1,1,1
3149,23,2010-02-26,1198709.65,0,32.68,2.753,131.686,5.892,1,1,1,1,1
3150,23,2010-03-05,1311175.93,0,33.15,2.766,131.735,5.892,1,1,1,1,1
3151,23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892,1,1,2,1,1
3152,23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,1,1,2,1,1
3153,23,2010-03-26,1310701.8,0,38.59,2.831,131.863129,5.892,1,1,2,1,1
3154,23,2010-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435,2,1,2,1,1
3155,23,2010-04-09,1264434.7,0,56.82,2.849,131.9408065,5.435,2,2,2,1,1
3156,23,2010-04-16,1288823.72,0,44.25,2.885,131.9809,5.435,2,1,2,1,1
3157,23,2010-04-23,1315023.08,0,46.4,2.895,132.0226667,5.435,2,1,2,1,1
3158,23,2010-04-30,1259414.52,0,45.47,2.935,132.0644333,5.435,2,1,2,1,2
3159,23,2010-05-07,1365552.28,0,61.04,2.981,132.1062,5.435,2,2,2,1,2
3160,23,2010-05-14,1303055.09,0,45.33,2.983,132.152129,5.435,2,1,2,1,2
3161,23,2010-05-21,1327424.28,0,57.94,2.961,132.2230323,5.435,2,2,2,1,2
3162,23,2010-05-28,1571158.56,0,69.26,2.906,132.2939355,5.435,2,3,2,1,1
3163,23,2010-06-04,1514435.51,0,64.94,2.857,132.3648387,5.435,2,3,2,1,1
3164,23,2010-06-11,1439432.06,0,58.35,2.83,132.4357419,5.435,2,2,2,1,1
3165,23,2010-06-18,1507708.93,0,60.29,2.805,132.4733333,5.435,2,2,2,1,1
3166,23,2010-06-25,1415204.88,0,69.83,2.81,132.4976,5.435,2,3,2,1,1
3167,23,2010-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326,3,3,2,1,1
3168,23,2010-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326,3,4,2,1,1
3169,23,2010-07-16,1413124.11,0,73.94,2.796,132.5667742,5.326,3,3,2,1,1
3170,23,2010-07-23,1333634.45,0,70.2,2.784,132.5825806,5.326,3,3,2,1,1
3171,23,2010-07-30,1319773.55,0,69.71,2.792,132.5983871,5.326,3,3,2,1,1
3172,23,2010-08-06,1417013.07,0,70.03,2.792,132.6141935,5.326,3,3,2,1,1
3173,23,2010-08-13,1346345.97,0,67.43,2.81,132.63,5.326,3,3,2,1,1
3174,23,2010-08-20,1439901.05,0,68.65,2.796,132.6616129,5.326,3,3,2,1,1
3175,23,2010-08-27,1584623.36,0,63.25,2.77,132.6932258,5.326,3,3,2,1,1
3176,23,2010-09-03,1405119.23,0,72.91,2.735,132.7248387,5.326,3,3,2,1,1
3177,23,2010-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326,3,3,2,1,1
3178,23,2010-09-17,1159132.58,0,55.3,2.716,132.7670667,5.326,3,2,2,1,1
3179,23,2010-09-24,1099055.65,0,57.75,2.718,132.7619333,5.326,3,2,2,1,1
3180,23,2010-10-01,1129909.44,0,62.07,2.717,132.7568,5.287,4,2,2,1,1
3181,23,2010-10-08,1179851.68,0,50.75,2.776,132.7516667,5.287,4,2,2,1,1
3182,23,2010-10-15,1119809.71,0,45.55,2.878,132.7633548,5.287,4,1,2,1,1
3183,23,2010-10-22,1147503.92,0,43.19,2.919,132.8170968,5.287,4,1,2,1,1
3184,23,2010-10-29,1112871.23,0,48.68,2.938,132.8708387,5.287,4,2,2,1,2
3185,23,2010-11-05,1203119.96,0,36.6,2.938,132.9245806,5.287,4,1,2,1,2
3186,23,2010-11-12,1387953.75,0,35.59,2.961,132.9783226,5.287,4,1,2,1,2
3187,23,2010-11-19,1314994.32,0,41.66,3.03,132.9172,5.287,4,1,2,1,2
3188,23,2010-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287,4,1,2,1,2
3189,23,2010-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287,4,1,2,1,2
3190,23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,4,1,2,1,2
3191,23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,4,1,2,1,2
3192,23,2010-12-24,2734277.1,0,22.96,3.15,132.7477419,5.287,4,1,2,1,2
3193,23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,4,1,2,1,2
3194,23,2011-01-07,1122034.48,0,27.81,3.193,132.8823226,5.114,1,1,2,1,2
3195,23,2011-01-14,1016756.1,0,18.2,3.215,132.9510645,5.114,1,1,2,1,2
3196,23,2011-01-21,1110706.06,0,15.58,3.232,133.0285161,5.114,1,1,2,1,2
3197,23,2011-01-28,1083657.61,0,10.91,3.243,133.1059677,5.114,1,1,2,1,2
3198,23,2011-02-04,1159438.53,0,14.5,3.24,133.1834194,5.114,1,1,2,1,2
3199,23,2011-02-11,1249786.4,1,21.52,3.255,133.260871,5.114,1,1,2,1,2
3200,23,2011-02-18,1369971.57,0,26.6,3.263,133.3701429,5.114,1,1,2,1,2
3201,23,2011-02-25,1206917.2,0,17.0,3.281,133.4921429,5.114,1,1,2,1,2
3202,23,2011-03-04,1301185.28,0,20.67,3.437,133.6141429,5.114,1,1,2,1,2
3203,23,2011-03-11,1042043.55,0,29.36,3.6,133.7361429,5.114,1,1,2,1,3
3204,23,2011-03-18,1203682.62,0,37.28,3.634,133.8492258,5.114,1,1,2,1,3
3205,23,2011-03-25,1148624.83,0,29.11,3.624,133.9587419,5.114,1,1,2,1,3
3206,23,2011-04-01,1182694.95,0,29.44,3.638,134.0682581,4.781,2,1,2,1,3
3207,23,2011-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781,2,1,2,1,3
3208,23,2011-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781,2,1,2,1,4
3209,23,2011-04-22,1447301.24,0,39.62,3.919,134.3571,4.781,2,1,2,1,4
3210,23,2011-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781,2,2,2,1,4
3211,23,2011-05-06,1359921.13,0,50.07,4.078,134.5143667,4.781,2,2,2,1,4
3212,23,2011-05-13,1254914.87,0,55.12,4.095,134.593,4.781,2,2,2,1,4
3213,23,2011-05-20,1337617.55,0,56.67,4.101,134.6803871,4.781,2,2,2,1,4
3214,23,2011-05-27,1361945.18,0,63.27,4.034,134.7677742,4.781,2,3,2,1,4
3215,23,2011-06-03,1562161.97,0,67.21,3.973,134.8551613,4.781,2,3,2,1,4
3216,23,2011-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781,2,3,2,1,4
3217,23,2011-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781,2,2,2,1,4
3218,23,2011-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781,2,3,2,1,4
3219,23,2011-07-01,1492507.44,0,65.65,3.815,135.4468,4.584,3,3,2,1,4
3220,23,2011-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584,3,3,2,1,4
3221,23,2011-07-15,1360520.56,0,69.8,3.827,135.7837419,4.584,3,3,2,1,4
3222,23,2011-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584,3,4,2,1,4
3223,23,2011-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584,3,3,2,1,4
3224,23,2011-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584,3,3,2,1,4
3225,23,2011-08-12,1380952.05,0,69.86,3.88,136.144129,4.584,3,3,2,1,4
3226,23,2011-08-19,1453416.53,0,67.09,3.82,136.183129,4.584,3,3,2,1,4
3227,23,2011-08-26,1637266.29,0,67.04,3.796,136.2136129,4.584,3,3,2,1,4
3228,23,2011-09-02,1464295.69,0,65.33,3.784,136.2440968,4.584,3,3,2,1,4
3229,23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,3,3,2,1,4
3230,23,2011-09-16,1253329.17,0,60.52,3.809,136.3145,4.584,3,2,2,1,4
3231,23,2011-09-23,1289082.81,0,57.14,3.758,136.367,4.584,3,2,2,1,4
3232,23,2011-09-30,1275597.85,0,64.76,3.684,136.4195,4.584,3,3,2,1,3
3233,23,2011-10-07,1463501.99,0,49.0,3.633,136.472,4.42,4,2,2,1,3
3234,23,2011-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42,4,2,2,1,3
3235,23,2011-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42,4,2,2,1,3
3236,23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,4,1,2,1,3
3237,23,2011-11-04,1428436.33,0,39.18,3.586,136.475129,4.42,4,1,2,1,3
3238,23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,4,1,2,1,3
3239,23,2011-11-18,1345631.96,0,45.48,3.571,136.4666667,4.42,4,1,2,1,3
3240,23,2011-11-25,2057059.53,1,35.23,3.536,136.4788,4.42,4,1,2,1,3
3241,23,2011-12-02,1552886.59,0,43.6,3.501,136.4909333,4.42,4,1,2,1,3
3242,23,2011-12-09,1841173.6,0,36.4,3.47,136.5030667,4.42,4,1,2,1,3
3243,23,2011-12-16,2173621.2,0,32.99,3.445,136.5335161,4.42,4,1,2,1,2
3244,23,2011-12-23,2587953.32,0,27.8,3.413,136.5883871,4.42,4,1,2,1,2
3245,23,2011-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,4,1,2,1,2
3246,23,2012-01-06,1150662.55,0,24.29,3.439,136.698129,4.261,1,1,2,1,2
3247,23,2012-01-13,1031451.35,0,28.49,3.523,136.753,4.261,1,1,2,1,3
3248,23,2012-01-20,1146992.13,0,15.33,3.542,136.8564194,4.261,1,1,2,1,3
3249,23,2012-01-27,1037476.38,0,25.71,3.568,136.9598387,4.261,1,1,2,1,3
3250,23,2012-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,1,1,2,1,3
3251,23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,1,1,2,1,3
3252,23,2012-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,1,1,2,1,3
3253,23,2012-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,1,1,2,1,4
3254,23,2012-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,1,1,2,1,4
3255,23,2012-03-09,1292724.9,0,33.11,3.876,137.5066897,4.261,1,1,2,1,4
3256,23,2012-03-16,1258364.31,0,41.19,3.867,137.5843871,4.261,1,1,2,1,4
3257,23,2012-03-23,1288154.1,0,57.82,3.889,137.6552903,4.261,1,2,2,1,4
3258,23,2012-03-30,1261964.96,0,36.71,3.921,137.7261935,4.261,1,1,2,1,4
3259,23,2012-04-06,1604605.69,0,37.43,3.957,137.7970968,4.125,2,1,2,1,4
3260,23,2012-04-13,1231752.54,0,41.81,4.025,137.868,4.125,2,1,2,1,4
3261,23,2012-04-20,1287899.41,0,56.55,4.046,137.9230667,4.125,2,2,2,1,4
3262,23,2012-04-27,1277758.76,0,44.62,4.023,137.9781333,4.125,2,1,2,1,4
3263,23,2012-05-04,1317379.68,0,45.88,3.991,138.0332,4.125,2,1,2,1,4
3264,23,2012-05-11,1321914.34,0,52.9,3.947,138.0882667,4.125,2,2,2,1,4
3265,23,2012-05-18,1332952.47,0,58.42,3.899,138.1065806,4.125,2,2,2,1,4
3266,23,2012-05-25,1552934.64,0,66.43,3.85,138.1101935,4.125,2,3,2,1,4
3267,23,2012-06-01,1476144.34,0,66.22,3.798,138.1138065,4.125,2,3,2,1,4
3268,23,2012-06-08,1568048.54,0,56.82,3.746,138.1174194,4.125,2,2,2,1,4
3269,23,2012-06-15,1543667.68,0,64.73,3.683,138.1295333,4.125,2,3,2,1,3
3270,23,2012-06-22,1522042.57,0,71.82,3.629,138.1629,4.125,2,3,2,1,3
3271,23,2012-06-29,1451782.16,0,64.23,3.577,138.1962667,4.125,2,3,2,1,3
3272,23,2012-07-06,1545370.16,0,70.86,3.538,138.2296333,4.156,3,3,2,1,3
3273,23,2012-07-13,1384921.63,0,69.19,3.561,138.263,4.156,3,3,2,1,3
3274,23,2012-07-20,1381339.23,0,71.13,3.61,138.2331935,4.156,3,3,2,1,3
3275,23,2012-07-27,1322932.36,0,69.31,3.701,138.2033871,4.156,3,3,2,1,3
3276,23,2012-08-03,1416926.31,0,71.51,3.698,138.1735806,4.156,3,3,2,1,3
3277,23,2012-08-10,1436311.76,0,71.12,3.772,138.1437742,4.156,3,3,2,1,4
3278,23,2012-08-17,1510131.45,0,69.97,3.84,138.1857097,4.156,3,3,2,1,4
